parcel_id,gt_mask_ct,pred_mask_ct,mean_iou,p_50,r_50,p_70,r_70,p_90,r_90
0.0,9.0,18.0,0.52,0.28,0.56,0.17,0.33,0.0,0.0
1.0,10.0,23.0,0.61,0.3,0.7,0.17,0.4,0.0,0.0
2.0,12.0,14.0,0.23,0.21,0.25,0.21,0.25,0.0,0.0
3.0,4.0,7.0,0.21,0.14,0.25,0.14,0.25,0.0,0.0
4.0,35.0,27.0,0.28,0.19,0.14,0.07,0.06,0.04,0.03
5.0,17.0,10.0,0.47,0.7,0.41,0.2,0.12,0.0,0.0
6.0,16.0,8.0,0.37,0.38,0.19,0.0,0.0,0.0,0.0
7.0,5.0,3.0,0.44,0.67,0.4,0.33,0.2,0.0,0.0
8.0,7.0,6.0,0.33,0.33,0.29,0.17,0.14,0.0,0.0
9.0,12.0,12.0,0.36,0.33,0.33,0.33,0.33,0.0,0.0
10.0,20.0,20.0,0.38,0.5,0.5,0.25,0.25,0.0,0.0
11.0,16.0,14.0,0.36,0.43,0.38,0.21,0.19,0.0,0.0
12.0,10.0,5.0,0.48,0.6,0.3,0.2,0.1,0.0,0.0
13.0,2.0,6.0,0.69,0.33,1.0,0.17,0.5,0.0,0.0
14.0,1.0,448.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
15.0,11.0,7.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
16.0,29.0,21.0,0.28,0.19,0.14,0.0,0.0,0.0,0.0
17.0,14.0,17.0,0.34,0.35,0.43,0.12,0.14,0.0,0.0
18.0,4.0,6.0,0.58,0.5,0.75,0.17,0.25,0.0,0.0
19.0,3.0,5.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0
22.0,15.0,8.0,0.24,0.12,0.07,0.0,0.0,0.0,0.0
23.0,17.0,16.0,0.18,0.12,0.12,0.0,0.0,0.0,0.0
24.0,8.0,7.0,0.36,0.29,0.25,0.14,0.12,0.0,0.0
25.0,22.0,14.0,0.34,0.21,0.14,0.0,0.0,0.0,0.0
26.0,24.0,25.0,0.38,0.36,0.38,0.16,0.17,0.0,0.0
27.0,39.0,34.0,0.28,0.21,0.18,0.12,0.1,0.0,0.0
28.0,28.0,30.0,0.36,0.3,0.32,0.17,0.18,0.0,0.0
29.0,20.0,15.0,0.33,0.4,0.3,0.0,0.0,0.0,0.0
30.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,12.0,11.0,0.32,0.27,0.25,0.18,0.17,0.0,0.0
32.0,28.0,27.0,0.22,0.11,0.11,0.04,0.04,0.0,0.0
33.0,26.0,20.0,0.28,0.25,0.19,0.1,0.08,0.0,0.0
34.0,34.0,28.0,0.31,0.25,0.21,0.14,0.12,0.0,0.0
35.0,23.0,10.0,0.42,0.5,0.22,0.4,0.17,0.0,0.0
36.0,10.0,16.0,0.57,0.44,0.7,0.38,0.6,0.06,0.1
37.0,46.0,47.0,0.42,0.47,0.48,0.34,0.35,0.04,0.04
38.0,61.0,54.0,0.43,0.44,0.39,0.35,0.31,0.04,0.03
39.0,38.0,17.0,0.63,0.71,0.32,0.59,0.26,0.0,0.0
40.0,17.0,2.0,0.34,0.5,0.06,0.0,0.0,0.0,0.0
41.0,18.0,8.0,0.44,0.5,0.22,0.25,0.11,0.25,0.11
42.0,20.0,15.0,0.53,0.67,0.5,0.53,0.4,0.0,0.0
43.0,12.0,13.0,0.47,0.46,0.5,0.38,0.42,0.15,0.17
44.0,13.0,12.0,0.48,0.58,0.54,0.5,0.46,0.17,0.15
45.0,12.0,9.0,0.6,0.78,0.58,0.67,0.5,0.11,0.08
46.0,15.0,4.0,0.77,1.0,0.27,0.75,0.2,0.0,0.0
47.0,9.0,5.0,0.37,0.4,0.22,0.4,0.22,0.4,0.22
48.0,42.0,20.0,0.55,0.6,0.29,0.35,0.17,0.1,0.05
49.0,21.0,7.0,0.45,0.43,0.14,0.43,0.14,0.0,0.0
50.0,11.0,13.0,0.5,0.46,0.55,0.38,0.45,0.15,0.18
51.0,26.0,21.0,0.56,0.67,0.54,0.57,0.46,0.29,0.23
52.0,20.0,23.0,0.54,0.57,0.65,0.39,0.45,0.09,0.1
53.0,24.0,20.0,0.48,0.55,0.46,0.35,0.29,0.1,0.08
54.0,16.0,15.0,0.62,0.73,0.69,0.6,0.56,0.27,0.25
55.0,15.0,17.0,0.44,0.41,0.47,0.41,0.47,0.12,0.13
56.0,14.0,15.0,0.66,0.73,0.79,0.73,0.79,0.13,0.14
57.0,17.0,12.0,0.48,0.58,0.41,0.58,0.41,0.0,0.0
58.0,41.0,24.0,0.42,0.5,0.29,0.38,0.22,0.0,0.0
59.0,26.0,28.0,0.52,0.57,0.62,0.43,0.46,0.21,0.23
60.0,9.0,9.0,0.46,0.56,0.56,0.44,0.44,0.0,0.0
61.0,35.0,29.0,0.68,0.79,0.66,0.76,0.63,0.14,0.11
62.0,62.0,31.0,0.58,0.58,0.29,0.48,0.24,0.13,0.06
63.0,46.0,24.0,0.6,0.62,0.33,0.54,0.28,0.21,0.11
64.0,39.0,19.0,0.55,0.63,0.31,0.42,0.21,0.05,0.03
65.0,45.0,25.0,0.5,0.4,0.22,0.4,0.22,0.16,0.09
66.0,44.0,24.0,0.62,0.71,0.39,0.5,0.27,0.08,0.05
67.0,45.0,35.0,0.67,0.71,0.56,0.66,0.51,0.2,0.16
68.0,26.0,24.0,0.45,0.5,0.46,0.29,0.27,0.08,0.08
69.0,19.0,17.0,0.32,0.35,0.32,0.29,0.26,0.12,0.11
70.0,20.0,15.0,0.52,0.67,0.5,0.47,0.35,0.07,0.05
71.0,27.0,12.0,0.57,0.75,0.33,0.33,0.15,0.0,0.0
72.0,7.0,38.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0
73.0,22.0,34.0,0.41,0.32,0.5,0.24,0.36,0.03,0.05
74.0,24.0,11.0,0.47,0.45,0.21,0.36,0.17,0.18,0.08
75.0,39.0,23.0,0.55,0.7,0.41,0.52,0.31,0.22,0.13
76.0,16.0,13.0,0.56,0.69,0.56,0.62,0.5,0.08,0.06
77.0,10.0,10.0,0.55,0.6,0.6,0.6,0.6,0.1,0.1
78.0,5.0,6.0,0.71,0.67,0.8,0.67,0.8,0.33,0.4
79.0,20.0,11.0,0.44,0.55,0.3,0.27,0.15,0.0,0.0
80.0,41.0,19.0,0.47,0.58,0.27,0.37,0.17,0.0,0.0
81.0,23.0,13.0,0.48,0.54,0.3,0.31,0.17,0.08,0.04
82.0,35.0,19.0,0.45,0.53,0.29,0.32,0.17,0.11,0.06
83.0,7.0,4.0,0.34,0.5,0.29,0.0,0.0,0.0,0.0
84.0,4.0,4.0,0.84,1.0,1.0,0.75,0.75,0.75,0.75
85.0,13.0,8.0,0.66,0.75,0.46,0.62,0.38,0.12,0.08
86.0,10.0,7.0,0.6,0.71,0.5,0.43,0.3,0.14,0.1
87.0,9.0,6.0,0.91,1.0,0.67,1.0,0.67,0.5,0.33
88.0,13.0,9.0,0.44,0.56,0.38,0.33,0.23,0.11,0.08
89.0,10.0,11.0,0.61,0.64,0.7,0.55,0.6,0.27,0.3
90.0,18.0,19.0,0.48,0.58,0.61,0.47,0.5,0.11,0.11
91.0,33.0,28.0,0.5,0.5,0.42,0.39,0.33,0.11,0.09
92.0,37.0,33.0,0.58,0.64,0.57,0.55,0.49,0.06,0.05
93.0,24.0,26.0,0.67,0.69,0.75,0.69,0.75,0.27,0.29
94.0,22.0,19.0,0.64,0.68,0.59,0.63,0.55,0.21,0.18
95.0,6.0,4.0,0.64,0.75,0.5,0.75,0.5,0.5,0.33
96.0,9.0,5.0,0.31,0.2,0.11,0.0,0.0,0.0,0.0
97.0,44.0,24.0,0.48,0.54,0.3,0.42,0.23,0.08,0.05
98.0,23.0,14.0,0.57,0.64,0.39,0.43,0.26,0.0,0.0
99.0,26.0,20.0,0.59,0.65,0.5,0.55,0.42,0.2,0.15
100.0,42.0,39.0,0.57,0.69,0.64,0.44,0.4,0.05,0.05
101.0,51.0,35.0,0.42,0.46,0.31,0.23,0.16,0.06,0.04
102.0,51.0,32.0,0.57,0.66,0.41,0.53,0.33,0.06,0.04
103.0,19.0,15.0,0.5,0.53,0.42,0.53,0.42,0.2,0.16
104.0,20.0,6.0,0.73,0.83,0.25,0.83,0.25,0.17,0.05
105.0,52.0,21.0,0.51,0.62,0.25,0.48,0.19,0.1,0.04
106.0,16.0,11.0,0.63,0.82,0.56,0.64,0.44,0.09,0.06
107.0,9.0,8.0,0.45,0.62,0.56,0.25,0.22,0.0,0.0
108.0,21.0,18.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
109.0,16.0,15.0,0.45,0.47,0.44,0.4,0.38,0.33,0.31
110.0,24.0,15.0,0.62,0.67,0.42,0.53,0.33,0.2,0.12
111.0,14.0,9.0,0.56,0.67,0.43,0.56,0.36,0.33,0.21
112.0,30.0,17.0,0.61,0.65,0.37,0.53,0.3,0.06,0.03
113.0,23.0,17.0,0.49,0.53,0.39,0.47,0.35,0.18,0.13
114.0,53.0,34.0,0.57,0.68,0.43,0.5,0.32,0.09,0.06
115.0,26.0,26.0,0.6,0.65,0.65,0.62,0.62,0.15,0.15
116.0,43.0,31.0,0.53,0.55,0.4,0.48,0.35,0.1,0.07
117.0,12.0,14.0,0.47,0.5,0.58,0.36,0.42,0.21,0.25
118.0,26.0,22.0,0.52,0.64,0.54,0.5,0.42,0.27,0.23
119.0,13.0,11.0,0.5,0.55,0.46,0.55,0.46,0.09,0.08
120.0,4.0,5.0,0.42,0.4,0.5,0.4,0.5,0.0,0.0
121.0,4.0,2.0,0.46,0.5,0.25,0.5,0.25,0.5,0.25
122.0,8.0,3.0,0.72,0.67,0.25,0.67,0.25,0.0,0.0
123.0,2.0,448.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
124.0,14.0,12.0,0.63,0.75,0.64,0.58,0.5,0.17,0.14
125.0,24.0,27.0,0.57,0.56,0.62,0.48,0.54,0.0,0.0
126.0,12.0,10.0,0.56,0.6,0.5,0.4,0.33,0.3,0.25
127.0,12.0,11.0,0.64,0.82,0.75,0.55,0.5,0.18,0.17
128.0,59.0,14.0,0.59,0.71,0.17,0.21,0.05,0.07,0.02
129.0,52.0,15.0,0.67,0.73,0.21,0.6,0.17,0.13,0.04
130.0,31.0,29.0,0.64,0.72,0.68,0.66,0.61,0.17,0.16
131.0,49.0,35.0,0.59,0.74,0.53,0.49,0.35,0.11,0.08
132.0,25.0,19.0,0.65,0.79,0.6,0.58,0.44,0.21,0.16
133.0,12.0,6.0,0.76,0.83,0.42,0.83,0.42,0.33,0.17
134.0,18.0,22.0,0.61,0.55,0.67,0.55,0.67,0.09,0.11
135.0,17.0,12.0,0.48,0.58,0.41,0.5,0.35,0.0,0.0
136.0,28.0,20.0,0.59,0.7,0.5,0.55,0.39,0.3,0.21
137.0,38.0,21.0,0.5,0.57,0.32,0.38,0.21,0.29,0.16
138.0,24.0,39.0,0.31,0.26,0.42,0.08,0.12,0.03,0.04
139.0,27.0,23.0,0.42,0.43,0.37,0.26,0.22,0.09,0.07
140.0,28.0,17.0,0.55,0.65,0.39,0.47,0.29,0.12,0.07
141.0,11.0,3.0,0.48,0.67,0.18,0.33,0.09,0.0,0.0
142.0,62.0,18.0,0.39,0.39,0.11,0.28,0.08,0.0,0.0
143.0,45.0,22.0,0.45,0.5,0.24,0.45,0.22,0.05,0.02
144.0,26.0,17.0,0.47,0.53,0.35,0.41,0.27,0.12,0.08
145.0,23.0,24.0,0.64,0.71,0.74,0.67,0.7,0.29,0.3
146.0,18.0,18.0,0.51,0.61,0.61,0.39,0.39,0.06,0.06
147.0,11.0,11.0,0.52,0.64,0.64,0.45,0.45,0.09,0.09
148.0,22.0,15.0,0.6,0.67,0.45,0.47,0.32,0.27,0.18
149.0,15.0,16.0,0.61,0.69,0.73,0.56,0.6,0.25,0.27
150.0,28.0,25.0,0.63,0.76,0.68,0.64,0.57,0.24,0.21
151.0,31.0,19.0,0.64,0.74,0.45,0.74,0.45,0.16,0.1
152.0,29.0,27.0,0.43,0.48,0.45,0.41,0.38,0.15,0.14
153.0,27.0,22.0,0.64,0.82,0.67,0.64,0.52,0.05,0.04
154.0,7.0,7.0,0.23,0.29,0.29,0.29,0.29,0.0,0.0
155.0,4.0,4.0,0.62,0.75,0.75,0.5,0.5,0.5,0.5
156.0,8.0,10.0,0.48,0.5,0.62,0.3,0.38,0.2,0.25
157.0,13.0,9.0,0.62,0.78,0.54,0.56,0.38,0.22,0.15
158.0,15.0,14.0,0.52,0.57,0.53,0.57,0.53,0.07,0.07
159.0,18.0,14.0,0.63,0.71,0.56,0.71,0.56,0.29,0.22
160.0,24.0,16.0,0.59,0.75,0.5,0.5,0.33,0.25,0.17
161.0,38.0,24.0,0.52,0.58,0.37,0.42,0.26,0.08,0.05
162.0,57.0,18.0,0.62,0.72,0.23,0.44,0.14,0.11,0.04
163.0,74.0,35.0,0.5,0.54,0.26,0.34,0.16,0.03,0.01
164.0,41.0,27.0,0.52,0.59,0.39,0.41,0.27,0.07,0.05
165.0,45.0,25.0,0.67,0.8,0.44,0.6,0.33,0.12,0.07
166.0,32.0,23.0,0.55,0.65,0.47,0.43,0.31,0.04,0.03
167.0,20.0,18.0,0.47,0.5,0.45,0.44,0.4,0.0,0.0
169.0,9.0,2.0,0.86,1.0,0.22,1.0,0.22,0.5,0.11
170.0,2.0,5.0,0.45,0.2,0.5,0.2,0.5,0.2,0.5
171.0,6.0,12.0,0.58,0.33,0.67,0.33,0.67,0.08,0.17
172.0,26.0,45.0,0.27,0.18,0.31,0.09,0.15,0.0,0.0
173.0,10.0,12.0,0.8,0.75,0.9,0.75,0.9,0.33,0.4
174.0,1.0,17.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0
175.0,16.0,16.0,0.46,0.56,0.56,0.38,0.38,0.0,0.0
176.0,31.0,22.0,0.54,0.68,0.48,0.45,0.32,0.09,0.06
177.0,9.0,8.0,0.56,0.62,0.56,0.62,0.56,0.25,0.22
178.0,10.0,8.0,0.73,0.88,0.7,0.75,0.6,0.38,0.3
179.0,13.0,14.0,0.5,0.57,0.62,0.36,0.38,0.21,0.23
180.0,8.0,4.0,0.24,0.25,0.12,0.0,0.0,0.0,0.0
182.0,9.0,13.0,0.51,0.38,0.56,0.31,0.44,0.23,0.33
183.0,15.0,10.0,0.48,0.5,0.33,0.4,0.27,0.0,0.0
184.0,31.0,18.0,0.55,0.67,0.39,0.5,0.29,0.06,0.03
185.0,21.0,14.0,0.54,0.64,0.43,0.57,0.38,0.21,0.14
186.0,24.0,22.0,0.46,0.5,0.46,0.41,0.38,0.14,0.12
187.0,20.0,22.0,0.51,0.64,0.7,0.32,0.35,0.05,0.05
188.0,2.0,448.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
189.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190.0,11.0,6.0,0.91,1.0,0.55,1.0,0.55,0.5,0.27
191.0,11.0,9.0,0.46,0.56,0.45,0.44,0.36,0.33,0.27
192.0,22.0,17.0,0.65,0.76,0.59,0.65,0.5,0.24,0.18
193.0,20.0,14.0,0.49,0.57,0.4,0.43,0.3,0.07,0.05
194.0,27.0,23.0,0.53,0.61,0.52,0.39,0.33,0.13,0.11
195.0,29.0,28.0,0.59,0.68,0.66,0.61,0.59,0.29,0.28
196.0,22.0,25.0,0.65,0.6,0.68,0.6,0.68,0.16,0.18
197.0,22.0,14.0,0.79,0.93,0.59,0.79,0.5,0.29,0.18
198.0,22.0,21.0,0.48,0.57,0.55,0.48,0.45,0.19,0.18
199.0,12.0,3.0,0.8,1.0,0.25,0.67,0.17,0.33,0.08
200.0,4.0,3.0,0.46,0.67,0.5,0.33,0.25,0.0,0.0
201.0,19.0,18.0,0.44,0.56,0.53,0.33,0.32,0.06,0.05
202.0,17.0,16.0,0.54,0.62,0.59,0.5,0.47,0.25,0.24
203.0,23.0,15.0,0.54,0.67,0.43,0.4,0.26,0.07,0.04
205.0,7.0,4.0,0.59,0.75,0.43,0.5,0.29,0.25,0.14
206.0,33.0,14.0,0.51,0.64,0.27,0.5,0.21,0.0,0.0
207.0,34.0,24.0,0.57,0.62,0.44,0.5,0.35,0.08,0.06
208.0,7.0,5.0,0.32,0.2,0.14,0.2,0.14,0.2,0.14
209.0,13.0,4.0,0.51,0.75,0.23,0.0,0.0,0.0,0.0
210.0,19.0,15.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
211.0,10.0,6.0,0.65,0.83,0.5,0.67,0.4,0.0,0.0
212.0,12.0,9.0,0.41,0.56,0.42,0.33,0.25,0.0,0.0
213.0,9.0,6.0,0.61,0.67,0.44,0.5,0.33,0.33,0.22
214.0,16.0,10.0,0.65,0.8,0.5,0.7,0.44,0.2,0.12
215.0,8.0,12.0,0.67,0.5,0.75,0.5,0.75,0.42,0.62
216.0,22.0,14.0,0.68,0.86,0.55,0.64,0.41,0.29,0.18
217.0,22.0,17.0,0.62,0.71,0.55,0.65,0.5,0.18,0.14
218.0,36.0,30.0,0.66,0.8,0.67,0.63,0.53,0.2,0.17
219.0,25.0,13.0,0.57,0.69,0.36,0.54,0.28,0.15,0.08
220.0,19.0,9.0,0.57,0.67,0.32,0.56,0.26,0.33,0.16
221.0,24.0,25.0,0.57,0.6,0.62,0.56,0.58,0.24,0.25
222.0,7.0,7.0,0.5,0.57,0.57,0.43,0.43,0.0,0.0
223.0,13.0,12.0,0.48,0.58,0.54,0.5,0.46,0.0,0.0
224.0,26.0,15.0,0.65,0.73,0.42,0.6,0.35,0.13,0.08
225.0,16.0,17.0,0.55,0.65,0.69,0.41,0.44,0.18,0.19
226.0,22.0,14.0,0.63,0.71,0.45,0.64,0.41,0.29,0.18
227.0,21.0,15.0,0.85,0.93,0.67,0.87,0.62,0.53,0.38
228.0,17.0,18.0,0.46,0.5,0.53,0.39,0.41,0.17,0.18
229.0,19.0,18.0,0.64,0.78,0.74,0.61,0.58,0.11,0.11
230.0,18.0,23.0,0.78,0.7,0.89,0.61,0.78,0.35,0.44
231.0,23.0,19.0,0.73,0.84,0.7,0.74,0.61,0.32,0.26
232.0,21.0,22.0,0.59,0.68,0.71,0.59,0.62,0.23,0.24
233.0,14.0,15.0,0.38,0.4,0.43,0.27,0.29,0.13,0.14
234.0,21.0,19.0,0.39,0.42,0.38,0.32,0.29,0.21,0.19
235.0,12.0,11.0,0.36,0.45,0.42,0.36,0.33,0.0,0.0
236.0,15.0,8.0,0.54,0.5,0.27,0.5,0.27,0.12,0.07
237.0,2.0,2.0,0.37,0.5,0.5,0.5,0.5,0.0,0.0
238.0,46.0,31.0,0.53,0.55,0.37,0.39,0.26,0.0,0.0
239.0,92.0,71.0,0.5,0.54,0.41,0.35,0.27,0.04,0.03
240.0,34.0,23.0,0.3,0.35,0.24,0.26,0.18,0.04,0.03
241.0,36.0,16.0,0.63,0.69,0.31,0.62,0.28,0.12,0.06
242.0,6.0,3.0,0.88,1.0,0.5,1.0,0.5,0.67,0.33
243.0,15.0,14.0,0.46,0.57,0.53,0.36,0.33,0.14,0.13
244.0,24.0,27.0,0.55,0.56,0.62,0.44,0.5,0.04,0.04
245.0,36.0,28.0,0.48,0.43,0.33,0.43,0.33,0.0,0.0
246.0,5.0,8.0,0.64,0.5,0.8,0.5,0.8,0.0,0.0
247.0,3.0,5.0,0.87,0.6,1.0,0.6,1.0,0.2,0.33
248.0,8.0,3.0,0.88,1.0,0.38,1.0,0.38,0.33,0.12
249.0,4.0,5.0,0.87,0.8,1.0,0.8,1.0,0.2,0.25
250.0,5.0,448.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
251.0,15.0,10.0,0.67,0.8,0.53,0.7,0.47,0.2,0.13
252.0,9.0,5.0,0.46,0.6,0.33,0.4,0.22,0.2,0.11
253.0,32.0,23.0,0.56,0.7,0.5,0.48,0.34,0.13,0.09
254.0,16.0,23.0,0.74,0.61,0.88,0.57,0.81,0.26,0.38
255.0,10.0,13.0,0.64,0.62,0.8,0.46,0.6,0.08,0.1
256.0,22.0,18.0,0.61,0.72,0.59,0.5,0.41,0.28,0.23
257.0,27.0,13.0,0.54,0.62,0.3,0.38,0.19,0.15,0.07
258.0,32.0,18.0,0.59,0.72,0.41,0.56,0.31,0.22,0.12
259.0,17.0,19.0,0.45,0.47,0.53,0.37,0.41,0.11,0.12
260.0,32.0,26.0,0.58,0.69,0.56,0.58,0.47,0.12,0.09
261.0,17.0,18.0,0.67,0.72,0.76,0.61,0.65,0.17,0.18
262.0,24.0,15.0,0.66,0.8,0.5,0.6,0.38,0.13,0.08
263.0,29.0,23.0,0.63,0.74,0.59,0.7,0.55,0.22,0.17
264.0,31.0,23.0,0.67,0.78,0.58,0.7,0.52,0.26,0.19
265.0,15.0,17.0,0.77,0.82,0.93,0.71,0.8,0.24,0.27
266.0,36.0,21.0,0.6,0.62,0.36,0.52,0.31,0.38,0.22
267.0,20.0,18.0,0.47,0.61,0.55,0.33,0.3,0.11,0.1
268.0,31.0,28.0,0.32,0.36,0.32,0.25,0.23,0.07,0.06
269.0,27.0,16.0,0.47,0.56,0.33,0.44,0.26,0.12,0.07
270.0,26.0,23.0,0.47,0.52,0.46,0.39,0.35,0.09,0.08
271.0,52.0,38.0,0.48,0.53,0.38,0.39,0.29,0.05,0.04
272.0,63.0,41.0,0.56,0.59,0.38,0.51,0.33,0.1,0.06
273.0,53.0,26.0,0.52,0.62,0.3,0.46,0.23,0.04,0.02
274.0,48.0,26.0,0.53,0.58,0.31,0.54,0.29,0.19,0.1
275.0,40.0,16.0,0.56,0.69,0.28,0.5,0.2,0.06,0.03
276.0,22.0,17.0,0.5,0.59,0.45,0.47,0.36,0.18,0.14
277.0,31.0,25.0,0.48,0.56,0.45,0.4,0.32,0.12,0.1
278.0,46.0,19.0,0.52,0.63,0.26,0.53,0.22,0.26,0.11
279.0,1.0,448.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
280.0,6.0,3.0,0.88,1.0,0.5,1.0,0.5,0.67,0.33
282.0,2.0,3.0,0.42,0.33,0.5,0.33,0.5,0.0,0.0
283.0,8.0,7.0,0.63,0.71,0.62,0.71,0.62,0.14,0.12
284.0,13.0,16.0,0.61,0.56,0.69,0.5,0.62,0.19,0.23
285.0,13.0,8.0,0.54,0.75,0.46,0.38,0.23,0.0,0.0
286.0,8.0,7.0,0.38,0.43,0.38,0.43,0.38,0.14,0.12
287.0,14.0,14.0,0.72,0.79,0.79,0.79,0.79,0.36,0.36
288.0,20.0,25.0,0.79,0.72,0.9,0.68,0.85,0.2,0.25
289.0,19.0,22.0,0.44,0.45,0.53,0.32,0.37,0.18,0.21
290.0,31.0,22.0,0.75,0.82,0.58,0.77,0.55,0.55,0.39
291.0,28.0,24.0,0.72,0.83,0.71,0.75,0.64,0.33,0.29
292.0,34.0,23.0,0.65,0.83,0.56,0.57,0.38,0.04,0.03
293.0,13.0,21.0,0.46,0.33,0.54,0.29,0.46,0.14,0.23
294.0,23.0,25.0,0.63,0.64,0.7,0.56,0.61,0.36,0.39
295.0,16.0,13.0,0.33,0.38,0.31,0.38,0.31,0.15,0.12
296.0,42.0,34.0,0.59,0.65,0.52,0.59,0.48,0.18,0.14
297.0,47.0,40.0,0.67,0.75,0.64,0.62,0.53,0.33,0.28
298.0,53.0,32.0,0.52,0.62,0.38,0.41,0.25,0.12,0.08
299.0,62.0,29.0,0.44,0.52,0.24,0.28,0.13,0.1,0.05
300.0,27.0,14.0,0.66,0.64,0.33,0.57,0.3,0.21,0.11
301.0,30.0,27.0,0.51,0.56,0.5,0.44,0.4,0.11,0.1
302.0,17.0,12.0,0.59,0.67,0.47,0.58,0.41,0.33,0.24
303.0,51.0,32.0,0.55,0.56,0.35,0.5,0.31,0.06,0.04
304.0,45.0,29.0,0.52,0.62,0.4,0.38,0.24,0.03,0.02
305.0,23.0,17.0,0.51,0.59,0.43,0.47,0.35,0.24,0.17
306.0,28.0,19.0,0.46,0.58,0.39,0.42,0.29,0.0,0.0
307.0,47.0,33.0,0.52,0.55,0.38,0.36,0.26,0.12,0.09
308.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309.0,2.0,448.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
310.0,6.0,6.0,0.61,0.67,0.67,0.67,0.67,0.33,0.33
311.0,16.0,21.0,0.61,0.52,0.69,0.48,0.62,0.05,0.06
312.0,18.0,11.0,0.8,1.0,0.61,0.73,0.44,0.27,0.17
313.0,15.0,14.0,0.48,0.5,0.47,0.5,0.47,0.14,0.13
314.0,2.0,448.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
316.0,15.0,16.0,0.63,0.75,0.8,0.56,0.6,0.12,0.13
317.0,42.0,31.0,0.59,0.68,0.5,0.55,0.4,0.13,0.1
318.0,28.0,22.0,0.55,0.59,0.46,0.5,0.39,0.18,0.14
319.0,28.0,21.0,0.57,0.67,0.5,0.57,0.43,0.33,0.25
320.0,23.0,11.0,0.76,0.91,0.43,0.82,0.39,0.27,0.13
321.0,73.0,23.0,0.54,0.65,0.21,0.48,0.15,0.04,0.01
322.0,25.0,16.0,0.65,0.81,0.52,0.56,0.36,0.12,0.08
323.0,40.0,24.0,0.44,0.42,0.25,0.42,0.25,0.08,0.05
324.0,26.0,27.0,0.48,0.37,0.38,0.37,0.38,0.07,0.08
325.0,34.0,25.0,0.59,0.64,0.47,0.56,0.41,0.2,0.15
326.0,18.0,20.0,0.47,0.5,0.56,0.4,0.44,0.1,0.11
327.0,27.0,27.0,0.62,0.7,0.7,0.59,0.59,0.19,0.19
328.0,11.0,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
329.0,20.0,18.0,0.47,0.5,0.45,0.39,0.35,0.17,0.15
330.0,38.0,27.0,0.63,0.67,0.47,0.63,0.45,0.3,0.21
331.0,31.0,36.0,0.42,0.44,0.52,0.25,0.29,0.06,0.06
332.0,49.0,38.0,0.46,0.5,0.39,0.32,0.24,0.08,0.06
333.0,43.0,25.0,0.54,0.6,0.35,0.48,0.28,0.2,0.12
334.0,8.0,5.0,0.56,0.6,0.38,0.6,0.38,0.6,0.38
336.0,16.0,10.0,0.61,0.7,0.44,0.5,0.31,0.2,0.12
337.0,9.0,10.0,0.48,0.5,0.56,0.4,0.44,0.1,0.11
338.0,14.0,16.0,0.64,0.69,0.79,0.56,0.64,0.12,0.14
339.0,2.0,3.0,0.89,0.67,1.0,0.67,1.0,0.33,0.5
340.0,1.0,3.0,0.76,0.33,1.0,0.33,1.0,0.0,0.0
341.0,8.0,9.0,0.72,0.67,0.75,0.67,0.75,0.44,0.5
342.0,3.0,2.0,0.47,0.5,0.33,0.5,0.33,0.5,0.33
343.0,17.0,12.0,0.64,0.75,0.53,0.67,0.47,0.33,0.24
344.0,15.0,17.0,0.69,0.71,0.8,0.65,0.73,0.24,0.27
345.0,8.0,10.0,0.75,0.7,0.88,0.6,0.75,0.4,0.5
346.0,6.0,4.0,0.62,0.75,0.5,0.75,0.5,0.0,0.0
349.0,1.0,448.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
350.0,11.0,8.0,0.46,0.62,0.45,0.38,0.27,0.12,0.09
351.0,11.0,7.0,0.76,0.86,0.55,0.86,0.55,0.0,0.0
352.0,20.0,7.0,0.66,0.86,0.3,0.43,0.15,0.0,0.0
353.0,4.0,448.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
354.0,74.0,23.0,0.56,0.61,0.19,0.43,0.14,0.13,0.04
355.0,46.0,9.0,0.51,0.44,0.09,0.22,0.04,0.11,0.02
356.0,22.0,12.0,0.17,0.17,0.09,0.17,0.09,0.0,0.0
357.0,21.0,13.0,0.56,0.69,0.43,0.54,0.33,0.15,0.1
